"gene","CLIC_score"
"1700019P21Rik",-0.0540641743944143
"Dennd1b",0.541396008966725
"4930596I21Rik",0.145271137606179
"Crb1",0.231503167648867
"4933436E23Rik",-0.0761844146546131
"Gm34816",0.059719998123136
"Zbtb41",0.314940057064184
"Aspm",0.578172423391434
"F13b",-0.0146486814217996
"Cfhr1",0.152823351797695
"Gm4788",-0.0477707470568069
"Cfhr2",-0.0200892736529109
"Cfh",0.870440459169757
"Kcnt2",0.633015922490025
"4930590L20Rik",0.734388914631506
"Cdc73",0.667564069658819
"B3galt2",0.701355302465126
"Glrx2",0.468853723438311
"Ro60",0.492474545088908
"Uchl5",-0.0229176017849894
"Rgs2",0.655498340710485
"Rgs13",0.232772109850503
"Rgs1",0.720620280979133
"Rgs21",0.0605549918359891
"Rgs18",0.548724908969512
"Gm29514",0.70461741943978
"Brinp3",0.911627072580881
"Pla2g4a",0.778520499006456
"Ptgs2os",0.806077406808065
"Ptgs2",0.741653170410172
"Ptgs2os2",0.770862455422772
"Pdc",0.365013281332737
"2310030A07Rik",-0.0505112424333073
"Odr4",0.0522839941093985
"Tpr",-0.29266661299254
"Prg4",0.388906647054849
"Hmcn1",0.884216008147922
"C730036E19Rik",0.0979596107651403
"3110040M04Rik",-0.0125294351084757
"Ivns1abp",0.641379415017396
"Swt1",-0.0755429203424052
"Trmt1l",0.0408484079843678
"Rnf2",0.518279327822927
"2810414N06Rik",0.276378049287003
"Edem3",0.526264941464819
"1700025G04Rik",0.763451012583635
